date,Open,High,Low,Close,Volume,Quote Asset Volume,Number of Trades,Taker Buy Base,Taker Buy Quote,SMA_5,SMA_20,EMA_12,RSI,MACD,Price_Change,Volatility,High_Low_Ratio,Volume_SMA,Upper_Shadow,Lower_Shadow,Body_Size,Support,Resistance,Price_Position
2024-06-20,14.346,14.86,14.192,14.255,1908530.59,27641464.2479,84166,931548.26,13497074.0794,14.450599999999989,15.97159999999999,15.035487006599283,29.872225958305307,-0.6230651039819488,-0.006273963053328724,0.03217700841938175,1.0470687711386697,2792348.6499999966,0.5139999999999993,0.06300000000000061,0.0909999999999993,12.931,18.686,0.23006081668114708
2024-06-21,14.26,14.595,13.844,13.848,3109887.06,44259723.52028,118665,1394567.7,19861691.33671,14.191399999999987,15.74184999999999,14.8527966978917,32.13252314814815,-0.6716404415353665,-0.028551385478779334,0.03220204869915968,1.054247327362034,2754715.7679999964,0.33500000000000085,0.004000000000001336,0.41199999999999903,12.931,18.566,0.1627329192546587
2024-06-22,13.849,13.912,13.468,13.482,1389556.99,19049290.08838,53940,653605.61,8961606.80357,13.983199999999988,15.50879999999999,14.641904898216053,32.24448315911731,-0.731240601253452,-0.026429809358752276,0.03232409244799125,1.032967032967033,2540226.492999996,0.06300000000000061,0.013999999999999346,0.3670000000000009,12.931,18.359,0.10151068533529843
2024-06-23,13.483,13.685,13.123,13.194,1460540.28,19660625.41784,58524,717777.23,9668488.91387,13.824799999999987,15.28704999999999,14.419150298490507,26.396316102198455,-0.7925770158331087,-0.021361815754339042,0.03220155243070732,1.042825573420712,2455469.5099999965,0.20199999999999996,0.0710000000000015,0.2889999999999997,12.931,18.082,0.05105804698116902
2024-06-24,13.194,13.689,12.63,13.617,3776245.24,49893335.76386,149533,1877240.64,24816364.61175,13.67919999999999,15.082099999999992,14.295742560261198,32.894736842105274,-0.797856804853259,0.03206002728512969,0.03357806739138652,1.0838479809976247,2536848.3039999967,0.07199999999999918,0.5640000000000001,0.42300000000000004,12.63,18.082,0.18103448275862072
2024-06-25,13.617,14.291,13.571,14.198,2163785.76,30234318.08154,84648,1067811.39,14922728.76142,13.667799999999989,14.90494999999999,14.280705243297936,43.781486146095716,-0.74655342810434,0.042667254167584545,0.03568138513422009,1.053054306978115,2596896.9039999964,0.09299999999999997,0.04600000000000115,0.5809999999999995,12.63,17.776,0.30470268169452
2024-06-26,14.197,14.293,13.857,13.915,1473178.38,20708639.63275,61023,722425.28,10156715.37931,13.681199999999986,14.738299999999992,14.224442898175178,31.386861313868593,-0.7204262420121132,-0.01993238484293569,0.03552362771347142,1.0314642418994011,2592789.7419999964,0.09600000000000009,0.05799999999999983,0.28200000000000003,12.63,17.722,0.25235663786331464
2024-06-27,13.917,14.63,13.585,14.433,2616406.14,36877510.92982,95310,1337821.76,18890397.46775,13.871399999999989,14.644049999999993,14.256528606148228,43.28273244781784,-0.6504243014325972,0.03722601509162771,0.03545004261955329,1.0769230769230769,2554963.845999996,0.19700000000000095,0.33199999999999896,0.516,12.63,16.421,0.47560010551305715
2024-06-28,14.432,14.6,13.757,13.778,2211079.82,31484531.74658,101572,971765.86,13847201.69315,13.988199999999988,14.536549999999995,14.182908820586963,41.26266280752533,-0.6404179456915777,-0.045382110441349655,0.03635015203390575,1.0612778948898742,2218489.9889999963,0.16799999999999926,0.021000000000000796,0.6539999999999999,12.63,16.39,0.3053191489361701
2024-06-29,13.777,14.167,13.481,13.543,1485231.67,20507933.28121,61724,666871.13,9214656.93037,13.97339999999999,14.395099999999994,14.084461309727432,38.37168141592921,-0.6440264368267723,-0.017056176513282173,0.0354856319972611,1.0508864327572138,2159444.1929999967,0.39000000000000057,0.06199999999999939,0.23399999999999999,12.63,16.39,0.24281914893616982
2024-06-30,13.544,14.35,13.451,14.281,1645240.48,22634093.74383,57471,871867.74,11993761.9588,13.989999999999991,14.313899999999995,14.114698031307828,42.92738895263072,-0.5806424747608805,0.05449309606438768,0.0378397644276328,1.0668351795405546,2133115.181999997,0.06899999999999906,0.09299999999999997,0.7370000000000001,12.63,16.236,0.4578480310593455
2024-07-01,14.279,14.579,14.22,14.338,1755091.25,25246456.98834,70302,873563.66,12569337.13211,14.074599999999993,14.281399999999996,14.149052180337392,48.32942026368068,-0.5198186586151152,0.003991317134654393,0.035751787902932874,1.0252461322081574,1997635.6009999968,0.24100000000000144,0.058999999999999275,0.058999999999999275,12.63,16.236,0.47365501941209054
2024-07-02,14.338,14.754,14.245,14.415,2151743.28,31255819.9625,81203,980410.32,14246116.99166,14.070999999999993,14.201849999999997,14.189967229516256,54.224935985818384,-0.46009836210643584,0.005370344538987215,0.03187475960895108,1.0357318357318357,2073854.2299999972,0.3390000000000004,0.09299999999999997,0.07699999999999996,12.63,16.05,0.521929824561403
2024-07-03,14.413,14.596,13.5,13.589,3543779.54,50200003.43705,143070,1487700.73,21109386.26791,14.03319999999999,14.124249999999995,14.097510732667601,43.18181818181817,-0.4739574077237805,-0.05730142212972589,0.032147256452641215,1.0811851851851852,2282178.1559999967,0.18299999999999983,0.08900000000000041,0.8239999999999998,12.63,15.462,0.3386299435028248
2024-07-04,13.59,13.739,12.512,12.538,4607993.13,60327391.91545,185079,2142274.41,28052318.54473,13.83219999999999,14.013949999999994,13.857586004564894,36.802459646425824,-0.5632548661678669,-0.07734196776804769,0.03576084459538875,1.0980658567774937,2365352.9449999966,0.1490000000000009,0.0259999999999998,1.0519999999999996,12.512,15.23,0.00956585724797638
2024-07-05,12.539,12.549,11.053,12.311,8073983.29,95362871.17224,297252,3817410.54,45057983.94777,13.43819999999999,13.886649999999992,13.619649696170292,37.84980237154149,-0.6449066656193008,-0.018104960918806867,0.035651390698546045,1.1353478693567356,2956372.6979999966,0.009999999999999787,1.2579999999999991,0.22799999999999976,11.053,15.23,0.30117309073497706
2024-07-06,12.312,13.283,12.187,13.18,1887193.74,23916467.89665,72876,966620.93,12258890.64608,13.206599999999991,13.788449999999992,13.552011281374861,47.788517867603986,-0.6322075721340212,0.07058727966858913,0.039419613441170974,1.0899318946418315,2997774.2339999964,0.10299999999999976,0.125,0.8680000000000003,11.053,15.22,0.5104391648668104
2024-07-07,13.18,13.195,12.289,12.352,1659445.12,21119755.17104,74799,788761.71,10035695.41986,12.793999999999993,13.67989999999999,13.367394161163345,44.28610206297502,-0.6811047772708072,-0.06282245827010613,0.040714533228253184,1.0737244690373504,2902078.1319999965,0.015000000000000568,0.06300000000000061,0.8279999999999994,11.053,14.86,0.3412135539795114
2024-07-08,12.355,13.526,11.772,13.121,3902970.7,50276492.08459,181166,1888798.81,24337857.19704,12.700399999999993,13.636649999999989,13.329487367138213,46.785066113559765,-0.6503079462267429,0.06225712435233155,0.042892592655065946,1.1489976214746858,3071267.2199999965,0.40499999999999936,0.5830000000000002,0.766,11.053,14.86,0.54320987654321
2024-07-09,13.119,13.316,12.73,12.841,3025500.29,39263137.55584,130875,1332258.85,17290869.68879,12.760999999999992,13.561449999999988,13.254335464501564,40.8471603939026,-0.6411046404659881,-0.021339836902675158,0.042565359607757036,1.0460329929300864,3225294.081999996,0.19700000000000095,0.11099999999999888,0.27800000000000047,11.053,14.86,0.46966115051221413
2024-07-10,12.841,13.168,12.69,12.79,2316344.53,29878993.33726,83011,1014599.68,13090639.59372,12.856799999999993,13.488199999999988,13.18289923919363,42.16682913243282,-0.6306564135541031,-0.0039716532980297314,0.04256388473895873,1.0376674546887312,3292404.4869999965,0.32699999999999996,0.09999999999999964,0.051000000000000156,11.053,14.754,0.46933261280734906
2024-07-11,12.791,13.191,12.291,12.347,2913398.11,37169659.23675,107979,1294707.51,16532788.47457,12.690199999999992,13.413149999999987,13.054299356240763,35.32226287644244,-0.6506225444515827,-0.034636434714620745,0.04276577051149007,1.0732243104710764,3408235.1729999967,0.40000000000000036,0.05599999999999916,0.44400000000000084,11.053,14.754,0.34963523372061583
2024-07-12,12.343,12.829,12.228,12.74,3147280.64,39356669.04637,96307,1437528.25,17968222.35756,12.76779999999999,13.376049999999987,13.0059456091268,42.41671537112799,-0.6275005952179651,0.031829594233417025,0.04320055703803125,1.0491494929669611,3507788.9089999967,0.08900000000000041,0.11500000000000021,0.39700000000000024,11.053,14.754,0.4558227506079438
2024-07-13,12.743,13.136,12.7,13.021,1843029.13,23881659.38673,68977,878764.66,11390490.0785,12.747799999999991,13.367399999999986,13.008261669261138,46.21190130624094,-0.5798181495766048,0.022056514913657788,0.043264005219760135,1.0343307086614173,3337713.867999997,0.11499999999999844,0.04300000000000104,0.27800000000000047,11.053,14.754,0.5317481761686033
2024-07-14,13.019,13.527,12.889,13.448,2749845.4,36209482.47733,80589,1447756.2,19066600.62203,12.869199999999992,13.358949999999984,13.075913720144042,43.66925064599483,-0.5017898158168315,0.03279318024729272,0.04329269319432097,1.0494995732795407,3151899.094999997,0.07899999999999885,0.13000000000000078,0.42900000000000027,11.053,14.754,0.6471223993515267
2024-07-15,13.448,14.511,13.405,14.394,3174140.86,44282081.63383,120356,1588476.97,22156917.44768,13.189999999999992,13.368749999999986,13.278696224737267,50.37493304767007,-0.35947371596724587,0.07034503271861992,0.04512299998416376,1.0825065274151435,2661914.851999997,0.1169999999999991,0.04300000000000104,0.9459999999999997,11.053,14.754,0.90272899216428
2024-07-16,14.399,14.622,13.814,14.206,3371919.54,48033949.20382,137471,1482865.64,21124088.66097,13.561799999999995,13.383299999999986,13.421358344008457,48.62119013062409,-0.2588730825697958,-0.013060997637904692,0.04497591721038575,1.0584913855508904,2810387.4319999972,0.22300000000000075,0.39199999999999946,0.19299999999999962,11.053,14.754,0.851931910294515
2024-07-17,14.208,14.504,13.73,13.737,2632485.26,37332174.45215,104790,1113508.43,15806320.86699,13.761199999999993,13.348499999999987,13.469918598776385,51.024646912212674,-0.21451790731459042,-0.03301421934393911,0.044822331755646413,1.0563729060451565,2907691.4459999977,0.2959999999999994,0.006999999999999673,0.4710000000000001,11.053,14.754,0.7252094028640909
2024-07-18,13.737,14.003,13.414,13.593,2447987.26,33593451.20059,83011,1073259.18,14731266.78703,13.875599999999995,13.339249999999987,13.488854198964633,58.353127474267616,-0.1888092326010824,-0.010482638130596245,0.043689703775766905,1.0439093484419264,2762193.1019999976,0.266,0.17900000000000027,0.14400000000000013,11.053,14.754,0.6863009997298027
2024-07-19,13.592,14.139,13.335,14.076,2608696.21,35873622.46963,91026,1155086.34,15894631.45384,14.001199999999994,13.365899999999987,13.579184322200845,63.43022371024197,-0.12798552184148448,0.035532994923857864,0.044174457623798714,1.0602924634420696,2720512.693999998,0.06299999999999883,0.2569999999999997,0.484,11.053,14.754,0.8168062685760608
2024-07-20,14.076,14.333,13.849,14.247,1546995.05,21803002.06585,57698,811082.73,11433342.01763,13.971799999999993,13.364199999999988,13.681925195708407,59.08394347011748,-0.06523206729375097,0.012148337595907943,0.04255450309632895,1.03494837172359,2643577.745999998,0.0860000000000003,0.2270000000000003,0.17099999999999937,11.053,14.754,0.8630099972980276
2024-07-21,14.246,15.196,13.944,14.816,3427519.11,49736239.62883,143821,1734697.38,25157927.95808,14.093799999999993,13.388099999999985,13.856398242522499,71.94513715710723,0.030067443446426978,0.0399382326103741,0.043448713866202714,1.0897877223178427,2694989.845999998,0.379999999999999,0.3019999999999996,0.5700000000000003,11.053,15.196,0.9082790248612119
2024-07-22,14.817,14.881,13.78,13.93,1647419.89,23537598.89128,75343,720600.65,10320055.09198,14.132399999999995,13.363849999999985,13.86772158982673,57.05810504274994,0.0337115906822163,-0.05980021598272145,0.04561500132620641,1.0798984034833092,2545003.770999998,0.06400000000000006,0.15000000000000036,0.8870000000000005,11.053,15.196,0.6944243301955104
2024-07-23,13.93,14.17,13.494,13.91,1421942.97,19724004.18863,64656,712739.41,9891549.00987,14.195799999999995,13.379899999999987,13.874225960622617,59.769694754158294,0.03458707252584681,-0.001435750179468731,0.043635319294386354,1.0500963391136802,2502895.154999998,0.2400000000000002,0.41600000000000037,0.019999999999999574,11.053,15.196,0.6895969104513637
2024-07-24,13.9,13.96,13.25,13.4,1256030.46,17184424.89843,48310,580717.8,7966343.91532,14.060599999999994,13.422999999999984,13.801268120526831,55.14333895446882,-0.0058049240072151065,-0.03666427030913011,0.04057988623180773,1.0535849056603774,2353513.660999998,0.0600000000000005,0.15000000000000036,0.5,11.053,15.196,0.5664977069756215
2024-07-25,13.41,13.45,12.47,12.94,1885396.08,24329947.43362,74571,878166.84,11340406.08072,13.799199999999994,13.454449999999985,13.668765332753473,54.98570707919959,-0.07408007885212697,-0.0343283582089553,0.04120461515268988,1.078588612670409,2224639.1829999983,0.03999999999999915,0.46999999999999886,0.47000000000000064,11.772,15.196,0.3411214953271026
2024-07-26,12.93,13.64,12.91,13.53,1174587.03,15696596.4254,40853,592206.14,7916418.5734,13.541999999999993,13.471949999999984,13.64741682002217,56.42903645833332,-0.0796622647978289,0.04559505409582698,0.039395750248741,1.056545313710302,2004905.9319999986,0.11000000000000121,0.019999999999999574,0.5999999999999996,11.772,15.196,0.5134345794392522
2024-07-27,13.53,13.88,13.26,13.54,1460433.56,19844666.7282,48432,682863.74,9285705.3924,13.463999999999993,13.531349999999986,13.630891155403374,54.41852545547419,-0.08233021942995933,0.0007390983000739038,0.03633190776096601,1.0467571644042233,1887700.7619999982,0.34000000000000163,0.2699999999999996,0.009999999999999787,11.772,15.196,0.5163551401869156
2024-07-28,13.55,13.65,13.19,13.3,705440.02,9473690.2123,27023,355883.8,4782185.4564,13.341999999999993,13.540299999999988,13.579984823802853,48.698557861414,-0.10262756030208564,-0.017725258493352936,0.0340544002109626,1.0348749052312358,1713446.037999998,0.09999999999999964,0.11000000000000121,0.25,12.228,15.196,0.36118598382749356
2024-07-29,13.3,13.91,13.3,13.53,1524616.75,20801764.8055,52071,789554.24,10775118.5785,13.367999999999991,13.574749999999986,13.572294850910106,41.30784708249496,-0.09901291215002317,0.017293233082706694,0.03380179124516421,1.0458646616541354,1605038.0919999979,0.3800000000000008,0.0,0.22999999999999865,12.228,15.196,0.4386792452830187
2024-07-30,13.53,13.8,12.98,13.14,1362496.85,18289862.0967,45593,671574.59,9006570.9342,13.407999999999992,13.592249999999984,13.50578795077009,39.69450889404486,-0.12616368169299186,-0.028824833702882358,0.03452674418716767,1.0631741140215716,1586588.271999998,0.27000000000000135,0.16000000000000014,0.3899999999999988,12.228,15.196,0.30727762803234526
2024-07-31,13.13,13.42,12.768,12.83,1497800.16,19618608.99638,47170,680154.76,8907987.9889,13.267999999999992,13.616399999999985,13.401820573728537,40.95352084580092,-0.17072723410765,-0.023592085235920934,0.03399561290261024,1.051065162907268,1393616.376999998,0.28999999999999915,0.06199999999999939,0.3000000000000007,12.228,15.196,0.20283018867924538
2024-08-01,12.82,13.1,12.12,12.88,1870585.71,23652328.77057,61105,852787.49,10778847.3848,13.13599999999999,13.623399999999984,13.321540485462608,42.752591990241925,-0.19970748475608424,0.0038971161340608518,0.03329233494110891,1.080858085808581,1415932.9589999982,0.21999999999999886,0.7000000000000011,0.0600000000000005,12.12,15.196,0.24707412223667147
2024-08-02,12.88,12.96,11.76,11.93,2658270.91,32567873.24865,84671,1130442.62,13822517.0134,12.861999999999991,13.568849999999983,13.107457333852976,30.07797994801335,-0.29592041634951727,-0.07375776397515532,0.03682036823361843,1.1020408163265307,1539565.7529999982,0.08000000000000007,0.16999999999999993,0.9500000000000011,11.76,15.196,0.04947613504074503
2024-08-03,11.92,12.14,11.34,11.68,1748000.69,20534667.91591,56713,797411.09,9374267.322,12.49199999999999,13.480449999999985,12.887848513260211,26.51418115279047,-0.38787162581617096,-0.02095557418273264,0.035966676811994266,1.0705467372134039,1588762.775999998,0.22000000000000064,0.33999999999999986,0.2400000000000002,11.34,15.196,0.08817427385892113
2024-08-04,11.69,11.79,10.48,10.88,2457740.26,27172447.28827,69649,1125221.07,12442389.07045,12.039999999999988,13.304749999999984,12.578948741989409,15.44943820224718,-0.5193106460442767,-0.06849315068493145,0.03370012484034969,1.1249999999999998,1645997.193999998,0.09999999999999964,0.40000000000000036,0.8099999999999987,10.48,15.196,0.08481764206955056
2024-08-05,10.88,10.97,8.08,9.49,17206780.72,156754898.71542,415779,8324481.39,75705515.21697,11.37199999999999,13.068949999999983,12.103725858606422,14.193548387096769,-0.727255056239585,-0.12775735294117652,0.04230812334620621,1.3576732673267327,3249216.562999998,0.08999999999999986,1.4100000000000001,1.3900000000000006,8.08,15.196,0.19814502529510963
2024-08-06,9.49,10.7,9.47,10.07,3797828.71,38306218.0025,122467,1840195.81,18582116.9127,10.80999999999999,12.885599999999982,11.790844957282358,21.59763313609467,-0.8356188527602395,0.06111696522655419,0.0457710252164819,1.129883843717001,3482956.077999998,0.629999999999999,0.019999999999999574,0.5800000000000001,8.08,15.196,0.2796514896008994
2024-08-07,10.06,10.49,9.39,9.48,2916617.05,28871324.2995,112822,1214446.26,12045152.704,10.31999999999999,12.679949999999984,11.435330348469687,21.345029239766077,-0.9580620682364209,-0.05858987090367429,0.04680787541401251,1.1171458998935038,3704073.780999997,0.4299999999999997,0.08999999999999986,0.5800000000000001,8.08,15.196,0.19673974142776846
2024-08-08,9.49,10.84,9.34,10.75,2764327.55,28041256.5433,90317,1473634.83,14957597.0682,10.13399999999999,12.513649999999986,11.329894910243581,35.68627450980391,-0.9417647348546669,0.13396624472573837,0.056723019104015275,1.1605995717344755,3828044.860999997,0.08999999999999986,0.15000000000000036,1.2599999999999998,8.08,15.196,0.3752107925801012
2024-08-09,10.74,10.75,10.16,10.53,1744241.58,18220104.9101,60598,803589.29,8393959.3616,10.06399999999999,12.327799999999986,11.206834154821493,29.395604395604394,-0.9358136647139226,-0.020465116279069773,0.05646465331705116,1.0580708661417322,3866219.3339999965,0.009999999999999787,0.3699999999999992,0.21000000000000085,8.08,15.196,0.3442945474985946
2024-08-10,10.53,10.71,10.47,10.55,971316.1,10281526.8423,32124,462204.78,4894883.9493,10.27599999999999,12.114499999999985,11.105782746387417,29.492455418381354,-0.9188911605898191,0.0018993352326686086,0.055196598892829345,1.0229226361031518,3813570.927999997,0.16000000000000014,0.05999999999999872,0.02000000000000135,8.08,14.881,0.36318188501690934
2024-08-11,10.56,10.84,9.94,10.0,1547361.69,16123415.2788,54074,685434.2,7152685.932,10.26199999999999,11.917999999999985,10.935662323866277,28.289473684210535,-0.9390357381496823,-0.05213270142180104,0.05489775598959063,1.090543259557344,3781248.525999997,0.27999999999999936,0.0600000000000005,0.5600000000000005,8.08,14.17,0.31527093596059114
2024-08-12,10.0,10.75,9.94,10.56,2572403.11,26700768.8802,96350,1334655.55,13857095.0098,10.477999999999989,11.750499999999985,10.877868120194542,31.273644388398495,-0.8994449001906055,0.05600000000000005,0.05710323596453208,1.0814889336016098,3772661.7459999966,0.1899999999999995,0.0600000000000005,0.5600000000000005,8.08,13.96,0.4217687074829932
2024-08-13,10.55,10.69,10.09,10.58,1953151.78,20358607.7391,66546,940535.16,9802593.6282,10.443999999999988,11.609499999999986,10.832042255549228,33.06878306878308,-0.8565809114740581,0.0018939393939394478,0.056882106419154456,1.0594648166501486,3793176.8549999967,0.10999999999999943,0.46000000000000085,0.02999999999999936,8.08,13.91,0.4288164665523156
2024-08-14,10.58,10.74,10.21,10.39,1606087.78,16865548.6983,61816,719166.22,7557085.0494,10.415999999999988,11.481999999999985,10.764035754695499,33.602150537634415,-0.8283931036593941,-0.017958412098298626,0.05663404454132545,1.0519098922624877,3708011.606999997,0.16000000000000014,0.17999999999999972,0.1899999999999995,8.08,13.91,0.3962264150943397
2024-08-15,10.39,10.69,9.98,10.17,2065975.02,21335970.6178,96083,972779.91,10048959.1379,10.33999999999999,11.313999999999984,10.672645638588499,32.19448094612352,-0.814418119147513,-0.02117420596727626,0.0551710966648503,1.071142284569138,2193931.0369999977,0.29999999999999893,0.1899999999999995,0.22000000000000064,8.08,13.91,0.3584905660377358
2024-08-16,10.17,10.4,9.91,10.12,1412866.98,14333131.3154,82770,681547.64,6918061.7782,10.363999999999988,11.142999999999985,10.587623232651806,36.51266766020865,-0.7981765430296868,-0.004916420845624492,0.055112885525714576,1.0494450050454087,1955434.8639999975,0.23000000000000043,0.20999999999999908,0.05000000000000071,8.08,13.91,0.34991423670668936
2024-08-17,10.13,10.18,10.03,10.16,660305.04,6672107.8226,30472,341527.99,3452212.3001,10.283999999999988,10.985999999999985,10.521835043013066,38.30769230769232,-0.7731647492846108,0.0039525691699606735,0.05522839473294002,1.0149551345962113,1729803.6629999974,0.019999999999999574,0.10000000000000142,0.02999999999999936,8.08,13.91,0.3567753001715266
2024-08-18,10.16,10.48,10.06,10.09,1294898.35,13284672.7061,50394,648358.37,6652376.8862,10.18599999999999,10.813999999999984,10.455398882549519,43.15424610051993,-0.7503416658742559,-0.006889763779527547,0.05481812344550469,1.0417495029821073,1582860.7429999975,0.3200000000000003,0.02999999999999936,0.07000000000000028,8.08,13.8,0.3513986013986013
2024-08-19,10.09,10.2,9.94,10.19,1446198.29,14553574.2244,63945,692995.14,6975042.0346,10.14599999999999,10.666499999999985,10.414568285234207,57.81249999999998,-0.7159322225655842,0.009910802775024763,0.05491895284379004,1.0261569416498995,1553056.4139999973,0.009999999999999787,0.15000000000000036,0.09999999999999964,8.08,13.42,0.395131086142322
2024-08-20,10.19,10.55,10.04,10.23,1584395.02,16369062.4349,70357,819977.85,8473232.542,10.15799999999999,10.536499999999984,10.386173164428945,52.03045685279188,-0.6776236020523427,0.003925417075564264,0.05493690884783456,1.0507968127490042,1614364.3059999975,0.3200000000000003,0.15000000000000036,0.040000000000000924,8.08,13.1,0.42828685258964155
2024-08-21,10.24,11.4,10.14,11.22,2603911.22,28070836.8315,124469,1408832.71,15212513.5785,10.37799999999999,10.453499999999984,10.514454216055261,70.04608294930873,-0.5609131603163,0.09677419354838701,0.05986267559985567,1.1242603550295858,1720019.2589999973,0.17999999999999972,0.09999999999999964,0.9800000000000004,8.08,12.96,0.6434426229508197
2024-08-22,11.21,11.62,11.14,11.48,2372692.02,26938794.2177,114914,1183712.93,13446184.2073,10.64199999999999,10.430999999999983,10.662999721277528,60.960960960960946,-0.4423404420294741,0.02317290552584672,0.057910526050654096,1.0430879712746857,1700048.1499999973,0.1399999999999988,0.07000000000000028,0.2699999999999996,8.08,12.14,0.8374384236453202
2024-08-23,11.48,12.21,11.45,12.05,2511841.64,29477737.0018,142425,1278268.02,15018977.7031,11.033999999999988,10.449499999999983,10.876384379542523,70.65217391304347,-0.29893058648247894,0.04965156794425085,0.05873368736230298,1.0663755458515285,1755917.1359999974,0.16000000000000014,0.030000000000001137,0.5700000000000003,8.08,12.21,0.9612590799031476
2024-08-24,12.06,12.56,11.9,12.35,1890917.97,23050338.4369,102804,939847.34,11478221.6563,11.465999999999989,10.522999999999984,11.103094474997521,72.72727272727269,-0.15923419724785148,0.024896265560165887,0.05640038789089153,1.0554621848739496,1784400.154999997,0.21000000000000085,0.16000000000000014,0.28999999999999915,8.08,12.56,0.9531249999999998
2024-08-25,12.34,12.39,11.94,12.1,1680258.12,20401860.2357,114718,768143.72,9331994.1123,11.839999999999986,10.653499999999983,11.256464555767131,78.68852459016392,-0.06791384446006532,-0.020242914979757054,0.047160414947603896,1.0376884422110553,1745828.4649999973,0.05000000000000071,0.16000000000000014,0.2400000000000002,9.34,12.56,0.8571428571428569
2024-08-26,12.1,12.7,11.83,11.83,2726249.26,33412958.1766,152306,1324106.54,16247765.9683,11.961999999999986,10.741499999999984,11.344700777956803,68.8427299703264,-0.01713107410541781,-0.022314049586776852,0.04638611588798977,1.073541842772612,1877166.6929999974,0.5999999999999996,0.0,0.2699999999999996,9.34,12.7,0.7410714285714287
2024-08-27,11.83,12.06,10.9,11.16,2512859.8,29037748.7208,175570,1129041.4,13034757.7103,11.897999999999985,10.825499999999984,11.316285273655756,57.2139303482587,-0.030596070846298673,-0.05663567202028741,0.04623791865840913,1.106422018348624,2062422.1689999974,0.23000000000000043,0.2599999999999998,0.6699999999999999,9.34,12.7,0.5416666666666669
2024-08-28,11.15,11.71,10.93,11.17,2391451.06,26925320.9453,187660,1147736.79,12924976.4362,11.721999999999985,10.846499999999983,11.293779846939486,60.156249999999986,-0.03999917574760126,0.0008960573476701761,0.03570993108912873,1.071363220494053,2172077.439999997,0.5400000000000009,0.22000000000000064,0.019999999999999574,9.91,12.7,0.4516129032258065
2024-08-29,11.17,11.47,10.81,10.94,1488137.35,16600245.2303,96662,694716.25,7754962.959,11.439999999999985,10.866999999999983,11.239352178179566,59.999999999999986,-0.06525802801218283,-0.020590868397493356,0.035714200553376645,1.061054579093432,2176271.3459999976,0.3000000000000007,0.129999999999999,0.23000000000000043,9.91,12.7,0.36917562724014324
2024-08-30,10.94,11.2,10.5,11.11,1605908.27,17519267.7637,105217,746073.27,8142430.1348,11.241999999999983,10.894999999999982,11.219451843075017,62.468513853904284,-0.07074279228771196,0.015539305301645268,0.03583204794246362,1.0666666666666667,2178422.6709999973,0.08999999999999986,0.4399999999999995,0.16999999999999993,9.91,12.7,0.4301075268817203
2024-08-31,11.12,11.21,10.93,11.02,762838.01,8457110.7285,38581,367757.32,4079286.6489,11.079999999999984,10.945999999999982,11.188766944140399,60.696517412935314,-0.08141327378805485,-0.008100810081008047,0.03353309687308397,1.0256175663311986,1994315.3499999978,0.09000000000000163,0.08999999999999986,0.09999999999999964,9.91,12.7,0.3978494623655913
2024-09-01,11.02,11.02,10.23,10.37,1509016.4,16102186.8078,86565,661428.71,7062399.6772,10.921999999999986,10.936499999999983,11.06280279888803,53.04347826086955,-0.14069740289757426,-0.05898366606170602,0.034248566374489864,1.0772238514173997,1907947.7879999976,0.0,0.1399999999999988,0.6500000000000004,9.91,12.7,0.1648745519713259
2024-09-02,10.37,10.84,10.32,10.77,1315079.57,13948067.3613,86450,630309.8,6682378.2634,10.841999999999985,10.945999999999982,11.017756214443718,55.918367346938766,-0.15363286128369502,0.03857280617164904,0.035340237227543383,1.0503875968992247,1788271.5809999977,0.07000000000000028,0.049999999999998934,0.40000000000000036,9.91,12.7,0.3082437275985662
2024-09-03,10.77,10.88,10.21,10.31,1596734.24,16755650.4746,81922,769586.55,8072247.85,10.715999999999985,10.941999999999982,10.908870642990838,50.75187969924812,-0.19871183453454577,-0.04271123491179196,0.036471913383599286,1.0656219392752204,1758853.2079999975,0.11000000000000121,0.09999999999999964,0.4599999999999991,9.91,12.7,0.1433691756272403
2024-09-04,10.32,10.5,9.82,10.34,2274543.36,23237025.0498,122395,998190.36,10209765.5097,10.561999999999987,10.950499999999982,10.82135208253071,39.90825688073393,-0.22937243369649707,0.0029097963142579175,0.03612371256197869,1.0692464358452138,1818281.7319999975,0.16000000000000014,0.5,0.019999999999999574,9.82,12.7,0.18055555555555547
2024-09-05,10.33,10.4,9.91,10.03,1234400.81,12507768.2345,72969,580184.84,5878968.3652,10.363999999999987,10.945999999999982,10.699605608295217,33.56009070294782,-0.27550968450775315,-0.029980657640232167,0.03678458861935932,1.0494450050454087,1669096.8869999973,0.07000000000000028,0.11999999999999922,0.3000000000000007,9.82,12.7,0.07291666666666637
2024-09-06,10.03,10.18,9.28,9.57,2726820.88,26527843.9012,150726,1336719.88,13021751.5807,10.203999999999988,10.916499999999981,10.525820130095951,21.162790697674396,-0.3452125484253177,-0.045862412761714766,0.038176436342704415,1.0969827586206897,1690492.9949999973,0.15000000000000036,0.2900000000000009,0.4599999999999991,9.28,12.7,0.08479532163742717
2024-09-07,9.58,10.16,9.56,10.03,1343150.05,13323006.8077,52762,681781.4,6755089.9782,10.055999999999989,10.913499999999981,10.44954011008119,23.99103139013451,-0.359193851512579,0.04806687565308243,0.03977334205223996,1.0627615062761506,1585662.8939999973,0.13000000000000078,0.019999999999999574,0.4499999999999993,9.28,12.7,0.2192982456140351
